N,P,K,temperature,humidity,ph,rainfall,crop_fertilizer
112,112,133,27.96346586310824,62.72236057037334,4.6389597897791255,262.2899618561641,Rice || Urea
51,20,149,24.338153104122462,61.34248932926887,8.07097017198542,65.9646867712093,Sugarcane || Muriate of Potash
122,105,153,21.398665895367113,41.76781513199462,8.039496495133836,193.82002591457808,Rice || Urea
114,19,90,21.326902508198568,77.3529466809033,7.298177895062186,165.56393620437183,Wheat || DAP
26,95,96,25.760953651733345,89.6983213841182,6.363080781991711,255.79486922680394,Maize || NPK 15-15-15
129,26,151,27.194293961325894,74.14908370436945,6.548126474765959,214.385925083506,Rice || Urea
138,77,70,32.71840082718097,81.42804491414203,5.047675295982652,162.33818801022895,Maize || NPK 15-15-15
139,57,208,20.865130650024604,56.50175213946971,5.864068372476812,136.86147298363542,Cotton || Ammonium Sulfate
69,61,55,32.94212335905526,45.99189470759809,5.250912301993095,137.04992789699685,Maize || NPK 15-15-15
57,120,41,20.803891956928446,73.56641969709756,7.784800813399818,94.31302867629628,Maize || NPK 15-15-15
38,34,24,13.44125771247208,54.666272350473136,8.15901560535184,44.1582332213673,Wheat || DAP
106,30,53,26.408878926124572,86.60441113938757,6.647693045680468,177.97854116970547,Cotton || Ammonium Sulfate
19,110,154,27.28546044726518,42.357682998680396,7.411056162051777,90.97953580557164,Cotton || Ammonium Sulfate
67,111,178,36.298046386168366,61.00782198398743,4.98585908362851,89.99846025472995,Sugarcane || Muriate of Potash
30,122,63,30.877594477624335,58.80365602810315,6.934138573108953,70.09149488235532,Maize || NPK 15-15-15
37,74,53,35.86208896485543,91.28323121323578,7.311164085511384,85.50291764240626,Maize || NPK 15-15-15
43,72,107,35.61702746631825,44.18808803626423,6.311072518045603,47.62939589323304,Cotton || Ammonium Sulfate
17,98,14,27.7189268667143,35.59080950072066,5.473092337882795,201.81554793964767,Maize || NPK 15-15-15
88,60,118,25.72181369874764,49.285112768427055,8.009498082165566,136.33530791504663,Cotton || Ammonium Sulfate
96,45,36,26.493465146253598,84.21661158611927,7.471634879814889,174.76590370555482,Cotton || Ammonium Sulfate
97,90,125,37.436600999608444,47.55930896282102,8.09942912739678,192.8698283249919,Rice || Urea
78,114,96,32.10235998542093,49.452683822328964,7.773610589991294,273.3962949462782,Maize || NPK 15-15-15
96,97,113,14.762913524602292,42.793928272208646,8.46149771831545,56.38380780532024,Wheat || DAP
110,75,132,32.23913857631639,77.92617219659243,5.268690932857796,140.3002443595451,Sugarcane || Muriate of Potash
17,113,215,16.433989271353873,39.150451430325035,4.846991071215896,99.01550404635545,Cotton || Ammonium Sulfate
86,24,88,23.631114274146267,54.8724981397113,5.848011165349034,154.4108636456354,Cotton || Ammonium Sulfate
96,105,52,17.47195147658989,51.94992359725787,5.016016700093036,260.91335214733317,Rice || Urea
52,48,106,29.929159703863974,68.30958378740928,6.592520451624898,213.7562236595563,Cotton || Ammonium Sulfate
138,79,40,34.810053141018926,78.82497590118413,7.03211562163097,198.8679007551744,Rice || Urea
118,10,108,19.549409019533705,66.97258608180485,6.813154460693615,145.8990103434826,Wheat || DAP
26,120,26,14.132279271412878,90.86155957850406,5.536960541561081,201.0669996098646,Maize || NPK 15-15-15
30,32,92,19.760820549949045,92.0865583332399,8.135296123875188,47.77009054585794,Wheat || DAP
67,48,119,29.481408306237054,56.68791970991093,4.584689454941514,180.69728128717466,Cotton || Ammonium Sulfate
119,66,191,20.547763316415697,81.66082257649356,5.892053415053972,172.90637502381958,Sugarcane || Muriate of Potash
37,90,199,19.23091635639889,79.32808299609138,7.375969901592244,123.19370367116628,Wheat || DAP
60,43,41,16.79531495519089,88.57787550228964,7.567715705396638,88.36339010178602,Wheat || DAP
14,50,177,24.93542709873527,61.87661841246219,6.16447417772744,233.81333223983225,Sugarcane || Muriate of Potash
14,102,150,19.174669532086877,66.82839123186753,4.567639253025469,52.92690746922315,Sugarcane || Muriate of Potash
103,82,44,31.006269077626563,59.94645881489444,6.9721747164949495,56.72148746166107,Maize || NPK 15-15-15
105,22,142,13.992182451797271,86.02261515798233,4.752378724732862,145.72521855619516,Sugarcane || Muriate of Potash
17,79,210,29.264858860894257,48.78213892172806,4.931423104614058,100.6130913780652,Cotton || Ammonium Sulfate
73,15,38,18.176560378762016,49.38254469454668,7.10100287858476,218.9085792416849,Wheat || DAP
47,93,79,24.72126078734168,57.35630621462479,5.749953304571419,192.20561846108583,Maize || NPK 15-15-15
120,61,162,19.438337972812775,48.82056992614107,5.892120610833011,225.40835107039155,Rice || Urea
121,126,104,30.791985576280688,68.66041018489526,6.447228307932974,117.92294952107225,Cotton || Ammonium Sulfate
90,12,31,36.577983046542556,43.06940638973014,8.414313579437495,217.72454550828817,Rice || Urea
113,90,203,35.84399626621514,54.21117316424332,8.361768882954841,246.95277664633574,Rice || Urea
82,72,182,27.16908159374637,89.8066819085354,6.1650439974403,122.86587866045721,Sugarcane || Muriate of Potash
58,58,78,24.027867884681438,59.55352881150776,5.561996868873129,121.57499707884001,Cotton || Ammonium Sulfate
45,85,98,33.275813245423926,79.89402298961056,5.710368610656463,255.9883369375423,Maize || NPK 15-15-15
135,121,81,29.76648542832098,41.80773150239444,5.575125192646416,51.94966076505019,Maize || NPK 15-15-15
77,56,138,16.772666969640255,49.85387048850708,6.628983228567122,124.04545737540263,Wheat || DAP
87,118,181,33.343899553938,83.44073727202212,6.927439231203714,68.48139809723298,Sugarcane || Muriate of Potash
114,64,96,23.150994124262464,80.77957617738164,6.455117552918664,46.955341659994296,Maize || NPK 15-15-15
131,73,105,16.913627159250552,58.16935511562927,6.131977448992609,67.08866023523731,Cotton || Ammonium Sulfate
128,74,84,19.326731110308803,92.26381412200845,5.345140150279751,143.49898988326646,Maize || NPK 15-15-15
123,90,176,18.9557027864569,89.63858095007274,6.430022365528453,204.8694566146698,Rice || Urea
19,76,63,25.49938133968996,92.73804494673439,5.864410855209832,109.42778186607111,Maize || NPK 15-15-15
100,99,97,18.093622357624763,60.67488141126712,6.666381851193371,243.92207377626994,Rice || Urea
11,24,212,15.212728672440981,46.84841502114098,7.200757662046495,145.027750897204,Wheat || DAP
127,109,166,15.21596211595778,72.59951834548046,7.033248697746442,272.3747322308185,Rice || Urea
22,41,63,27.165181125616513,76.0863894967519,6.349960841622373,268.997360666488,Cotton || Ammonium Sulfate
104,105,25,31.103741510083843,42.526507067031204,6.724209697119844,225.5862934400356,Rice || Urea
41,77,108,20.35985822979686,82.18898205775436,5.639424523843038,263.77731907518836,Cotton || Ammonium Sulfate
41,27,29,12.900918455164444,36.083613185597635,4.596961036089558,209.7030582786668,Cotton || Ammonium Sulfate
133,122,55,15.30784706036228,63.963703248607004,7.000077816672416,254.9399655978835,Rice || Urea
20,92,204,35.78205856876349,54.86097556969369,5.510274236550748,96.75369216791356,Cotton || Ammonium Sulfate
19,52,202,24.83213514932578,79.41818359394505,7.175814840273098,122.90084804243168,Sugarcane || Muriate of Potash
24,125,136,23.792893049994543,53.765643645308955,7.488033998387838,220.70321584116678,Cotton || Ammonium Sulfate
26,44,67,12.989278636062364,84.60842676686197,8.163710984415125,141.8946971695737,Wheat || DAP
68,113,190,30.944562580239378,70.69720932684864,8.332491181918453,240.9585841178843,Sugarcane || Muriate of Potash
87,87,120,25.72977010423405,82.63360170572432,4.542104185238806,250.63332918106602,Rice || Urea
133,67,138,17.25410433824954,94.36043827037743,8.461496837418549,111.93507633302197,Wheat || DAP
123,42,90,14.861917764707487,75.74950074461341,7.232073273976644,237.62819396549764,Rice || Urea
31,23,203,21.96808445443196,94.09701898169865,7.074096641496757,77.02342505563601,Wheat || DAP
41,43,166,33.766211069070664,36.73017961530232,4.560852380781421,120.20721076884377,Cotton || Ammonium Sulfate
122,70,93,34.497658539226634,55.288399309028506,7.94493364754695,164.31158826913335,Maize || NPK 15-15-15
129,128,79,27.674005890286548,41.47119587373855,5.0819657889913055,94.34650290493411,Maize || NPK 15-15-15
131,13,17,30.91594710798371,50.73829588306637,7.849320615732164,179.02427909804783,Cotton || Ammonium Sulfate
41,97,38,14.99405047247463,85.33327394754647,4.5622501850348645,178.88681889223517,Maize || NPK 15-15-15
128,68,121,27.291277702164226,36.93939591956542,7.083857049996645,89.65669476421738,Cotton || Ammonium Sulfate
48,38,188,29.341108290666725,66.21097614394363,6.239206135079311,230.9539227725096,Sugarcane || Muriate of Potash
21,92,170,17.2185339157586,69.02772245194238,5.3030669162373405,191.59467745875924,Sugarcane || Muriate of Potash
27,15,140,34.88402305566673,68.66906880031736,4.9302455670817364,116.26252163798902,Sugarcane || Muriate of Potash
135,106,197,17.069915175546512,63.51782442939535,6.260510786185305,95.72434803287007,Sugarcane || Muriate of Potash
55,58,172,20.15041135600771,82.43617788618532,4.9932232212856995,250.90003332027842,Sugarcane || Muriate of Potash
113,49,206,28.134478022609922,43.01258537033307,6.44578644676419,240.57813885391664,Rice || Urea
95,92,117,28.597101693399,53.63462093304724,7.000868234611409,95.14256196532631,Cotton || Ammonium Sulfate
98,126,213,30.18400326567155,71.94356320671037,7.809536774429432,48.5452543639621,Sugarcane || Muriate of Potash
31,74,118,14.912304539773348,76.45708197607735,7.2145977487314665,233.08782297834972,Wheat || DAP
101,78,29,34.08607517814244,59.24890590662338,4.760799066824601,187.72205326361035,Rice || Urea
38,36,82,25.854025439364754,87.52227579963399,5.729730130191349,64.21168673283033,Cotton || Ammonium Sulfate
22,89,176,24.254366646731775,59.929603801754865,5.651914431730002,180.96596949253484,Cotton || Ammonium Sulfate
11,15,13,37.508538237351246,59.16656806089999,8.160129693884336,148.52384448680664,Cotton || Ammonium Sulfate
38,113,28,31.249835720466514,37.172435689243095,7.971128177571054,225.89207859368597,Maize || NPK 15-15-15
36,22,111,15.068156692103747,68.06848017168403,5.980591673401667,90.1803621180952,Cotton || Ammonium Sulfate
59,121,182,31.67001834788226,77.52085031071431,4.784621023530324,148.75761863320636,Sugarcane || Muriate of Potash
104,73,180,14.476472283294607,41.86628981101089,8.076429271218935,77.49858742046001,Wheat || DAP
97,71,150,12.714234625337607,53.325965965272246,8.052759811856749,269.8065346746032,Rice || Urea
53,108,150,22.494273277017324,81.87541722697114,7.9189845281229,226.89715766203938,Sugarcane || Muriate of Potash
31,28,197,37.83303249329968,56.955166124814525,7.880326550942007,216.81338236033517,Cotton || Ammonium Sulfate
106,85,194,16.54698234106643,49.49614772240239,6.421016004344619,205.64959960499246,Rice || Urea
12,89,95,29.488752931696542,75.33203981390673,5.209726608998393,141.6007461919316,Maize || NPK 15-15-15
127,52,61,16.508297721359103,46.805526660299336,6.409952201849711,261.58777976875473,Rice || Urea
28,83,120,30.84446134891804,88.7391751749906,6.4783910826778595,57.50008286248129,Cotton || Ammonium Sulfate
32,98,190,25.13919537418348,41.33590376156846,6.459727012979442,232.78217720294845,Cotton || Ammonium Sulfate
39,29,118,29.679264462323783,77.39298813696962,6.655090344460465,91.65585570537584,Cotton || Ammonium Sulfate
48,104,95,17.2747025737701,64.97292207718252,5.530628091964621,117.76670935212353,Maize || NPK 15-15-15
117,77,52,31.386336645533053,87.19577374381961,5.96496472453446,164.663134952154,Maize || NPK 15-15-15
120,53,209,37.886095550190376,42.5717054615742,6.236746367853878,227.8372026533391,Rice || Urea
34,32,209,29.306913016274954,75.67369510976528,5.024484838066,241.2483778368968,Sugarcane || Muriate of Potash
137,11,51,24.83047994989482,69.32327835088289,6.321456538246002,180.09574003842997,Rice || Urea
120,129,99,36.00252370410088,63.80540853440279,7.741878468278372,136.72851734432444,Maize || NPK 15-15-15
115,31,124,12.412147898028785,64.4844358059601,7.812238170931505,267.1605811367704,Rice || Urea
81,124,35,30.97801150143135,78.31861770791184,6.146255087604121,99.1651110014484,Maize || NPK 15-15-15
138,66,160,35.107409437159134,91.26449929608933,6.575233248337414,232.7426982113525,Rice || Urea
117,110,52,13.603539174144894,40.47509954714289,4.634601328540226,186.89190914755676,Rice || Urea
14,81,86,23.70166843080971,36.17015885663121,7.197730225874388,130.45480405245132,Maize || NPK 15-15-15
12,16,165,17.32270580269997,83.3422875488722,6.118423531787452,40.328316247248836,Sugarcane || Muriate of Potash
113,87,146,26.729472305283583,41.49016325304556,6.281910732333383,147.18383232367043,Cotton || Ammonium Sulfate
73,65,29,28.888116923695172,94.20180776482543,7.994690908719059,106.41279941015182,Maize || NPK 15-15-15
115,128,193,19.86820275614763,72.16089493753023,6.347337738242434,65.04318719813455,Sugarcane || Muriate of Potash
107,76,48,23.95952341163062,74.05198371524844,4.5847689849114115,58.038055681140364,Maize || NPK 15-15-15
19,123,188,19.262826617190548,46.933502176281046,5.40996356347625,123.41399855478447,Cotton || Ammonium Sulfate
137,25,21,21.604170275832956,49.418738617800464,6.402482457233036,187.54177329775564,Rice || Urea
55,128,216,16.14803887389901,74.561018185955,6.197585170994143,241.0046356875457,Sugarcane || Muriate of Potash
75,92,192,35.024545533226416,89.58361027605181,7.9414805491219225,84.05517878735846,Sugarcane || Muriate of Potash
121,60,215,12.260270674537548,93.943433271054,6.668550037224667,141.9145531141719,Wheat || DAP
22,91,20,34.942638847538504,46.88185679786562,7.258542967660484,134.06947363411652,Maize || NPK 15-15-15
95,125,163,26.863650837093203,43.04717736258741,6.37729318817388,163.21456221004377,Cotton || Ammonium Sulfate
99,89,51,20.623103948602456,38.38408146564743,6.25862293623666,234.30094499429268,Rice || Urea
67,81,164,30.799485261968574,87.09782108967967,6.285146673897405,172.87485231981637,Sugarcane || Muriate of Potash
63,106,20,25.201555948429274,52.68289081138813,6.1436862787753554,243.1971792405506,Maize || NPK 15-15-15
21,122,47,24.97682511079777,35.1087220321551,6.654333543416813,164.45242145655465,Maize || NPK 15-15-15
23,21,107,14.863699355893127,48.42908516338573,5.501773607014415,184.92336764350514,Cotton || Ammonium Sulfate
130,62,180,22.127416674580626,55.426464805965104,8.064220775367284,144.97197819831754,Cotton || Ammonium Sulfate
130,84,28,18.267672992275152,94.45917016980113,5.832342192375492,237.54293927095208,Rice || Urea
29,14,201,12.40809354550327,66.4124956314249,5.090095336709387,261.71852952751664,Sugarcane || Muriate of Potash
84,36,143,21.362590400334945,47.28283685570608,4.8862019143909805,193.39473714955494,Rice || Urea
79,21,183,14.335375365065723,55.089100682807064,4.55369166048051,236.98778780149692,Cotton || Ammonium Sulfate
65,26,125,18.677580980854813,54.81846125341271,6.191424314267445,54.160800159784074,Cotton || Ammonium Sulfate
110,15,122,14.405432150760456,36.18354478779053,5.250443954181699,257.4668203471978,Rice || Urea
120,106,179,14.62448226446637,43.110983250285805,4.586591610348991,85.3420160413899,Cotton || Ammonium Sulfate
134,14,74,17.174293654794894,76.71178758219267,6.580078185158095,101.56490255819391,Wheat || DAP
29,66,108,37.9960803566464,42.21505919424408,7.219914194603046,52.799216369619096,Cotton || Ammonium Sulfate
33,37,81,12.056787714288468,48.844056596367125,4.843004203644417,271.6960280737742,Cotton || Ammonium Sulfate
46,87,196,28.605488539130537,56.04423790425852,6.343683091678638,244.48260387721032,Cotton || Ammonium Sulfate
63,78,61,15.67233614869049,80.46409667013762,7.474514714402987,259.16430498186014,Maize || NPK 15-15-15
112,127,127,35.93633155448017,69.94405789207639,8.4432272840337,243.3318802624036,Rice || Urea
47,129,184,14.434455226674359,76.3399990993141,7.1687613785702435,155.08733265310934,Wheat || DAP
13,68,129,36.83164286528215,69.02073952521033,5.479358203238082,261.77966418178323,Sugarcane || Muriate of Potash
66,42,16,27.884086074570426,76.01554551331213,7.366214559115998,272.6734769025252,Cotton || Ammonium Sulfate
29,71,20,12.032969999802747,35.17052921983834,6.891717707279319,160.6160744294554,Maize || NPK 15-15-15
26,59,112,35.24418714583696,90.85388866228577,5.3471971543261905,82.14994751892117,Cotton || Ammonium Sulfate
128,121,70,25.564506835539873,41.65521385248839,7.904443303390218,198.06940215114264,Rice || Urea
80,114,77,18.829413118592598,59.37494575861429,6.209617708910404,274.1051895648569,Maize || NPK 15-15-15
13,28,162,31.949258615406382,81.26230221469129,8.347910618936503,249.31524636613,Sugarcane || Muriate of Potash
